Time t;Z Position z_t;Signal Gain
7.75e-09;-0.00560488;149.988
7.76e-09;-0.00560488;149.988
7.77e-09;-0.00560488;149.988
7.78e-09;-0.00560488;149.988
7.79e-09;-0.00560488;149.988
7.8e-09;-0.00560488;149.988
7.81e-09;-0.00560488;149.988
7.82e-09;-0.00560488;149.988
7.83e-09;-0.00560488;149.988
7.84e-09;-0.00560488;149.988
7.85e-09;-0.00560488;149.988
7.86e-09;-0.00560488;149.988
7.87e-09;-0.00560488;149.988
7.88e-09;-0.00560488;149.988
7.89e-09;-0.00560488;149.988
7.9e-09;-0.00560488;149.988
7.91e-09;-0.00560488;149.988
7.92e-09;-0.00560488;149.988
7.93e-09;-0.00560488;149.988
7.94e-09;-0.00560488;149.988
7.95e-09;-0.00560488;149.988
7.96e-09;-0.00560488;149.988
7.97e-09;-0.00560488;149.988
7.98e-09;-0.00560488;149.988
7.99e-09;-0.00560488;149.988
8e-09;-0.00560488;149.988
8.01e-09;-0.00560488;149.988
8.02e-09;-0.00560488;149.988
8.03e-09;-0.00560488;149.988
8.04e-09;-0.00560488;149.988
8.05e-09;-0.00560488;149.988
8.06e-09;-0.00560488;149.988
8.07e-09;-0.00560488;149.988
8.08e-09;-0.00560488;149.988
8.09e-09;-0.00560488;149.988
8.1e-09;-0.00560488;149.988
8.11e-09;-0.00560488;149.988
8.12e-09;-0.00560488;149.988
8.13e-09;-0.00560488;149.988
8.14e-09;-0.00560488;149.988
8.15e-09;-0.00560488;149.988
8.16e-09;-0.00560488;149.988
8.17e-09;-0.00560488;149.988
8.18e-09;-0.00560488;149.988
8.19e-09;-0.00560488;149.988
8.2e-09;-0.00560488;149.988
8.21e-09;-0.00560488;149.988
8.22e-09;-0.00560488;149.988
8.23e-09;-0.00560488;149.988
8.24e-09;-0.00560488;149.988
8.25e-09;-0.00560488;149.988
8.26e-09;-0.00560488;149.988
8.27e-09;-0.00560488;149.988
8.28e-09;-0.00560488;149.988
8.29e-09;-0.00560488;149.988
8.3e-09;-0.00560488;149.988
8.31e-09;-0.00560488;149.988
8.32e-09;-0.00560488;149.988
8.33e-09;-0.00560488;149.988
8.34e-09;-0.00560488;149.988
8.35e-09;-0.00560488;149.988
8.36e-09;-0.00560488;149.988
8.37e-09;-0.00560488;149.988
8.38e-09;-0.00560488;149.988
8.39e-09;-0.00560488;149.988
8.4e-09;-0.00560488;149.988
8.41e-09;-0.00560488;149.988
8.42e-09;-0.00560488;149.988
8.43e-09;-0.00560488;149.988
8.44e-09;-0.00560488;149.988
8.45e-09;-0.00560488;149.988
8.46e-09;-0.00560488;149.988
8.47e-09;-0.00560488;149.988
8.48e-09;-0.00560488;149.988
8.49e-09;-0.00560488;149.988
8.5e-09;-0.00560488;149.988
8.51e-09;-0.00560488;149.988
8.52e-09;-0.00560488;149.988
8.53e-09;-0.00560488;149.988
8.54e-09;-0.00560488;149.988
8.55e-09;-0.00560488;149.988
8.56e-09;-0.00560488;149.988
8.57e-09;-0.00560488;149.988
8.58e-09;-0.00560488;149.988
8.59e-09;-0.00560488;149.988
8.6e-09;-0.00560488;149.988
8.61e-09;-0.00560488;149.988
8.62e-09;-0.00560488;149.988
8.63e-09;-0.00560488;149.988
8.64e-09;-0.00560488;149.988
8.65e-09;-0.00560488;149.988
8.66e-09;-0.00560488;149.988
8.67e-09;-0.00560488;149.988
8.68e-09;-0.00560488;149.988
8.69e-09;-0.00560488;149.988
8.7e-09;-0.00560488;149.988
8.71e-09;-0.00560488;149.988
8.72e-09;-0.00560488;149.988
8.73e-09;-0.00560488;149.988
8.74e-09;-0.00560488;149.988
8.75e-09;-0.00560488;149.988
8.76e-09;-0.00560488;149.988
8.77e-09;-0.00560488;149.988
8.78e-09;-0.00560488;149.988
8.79e-09;-0.00560488;149.988
8.8e-09;-0.00560488;149.988
8.81e-09;-0.00560488;149.988
8.82e-09;-0.00560488;149.988
8.83e-09;-0.00560488;149.988
8.84e-09;-0.00560488;149.988
8.85e-09;-0.00560488;149.988
8.86e-09;-0.00560488;149.988
8.87e-09;-0.00560488;149.988
8.88e-09;-0.00560488;149.988
8.89e-09;-0.00560488;149.988
8.9e-09;-0.00560488;149.988
8.91e-09;-0.00560488;149.988
8.92e-09;-0.00560488;149.988
8.93e-09;-0.00560488;149.988
8.94e-09;-0.00560488;149.988
8.95e-09;-0.00560488;149.988
8.96e-09;-0.00560488;149.988
8.97e-09;-0.00560488;149.988
8.98e-09;-0.00560488;149.988
8.99e-09;-0.00560488;149.988
9e-09;-0.00560488;149.988
9.01e-09;-0.00560488;149.988
9.02e-09;-0.00560488;149.988
9.03e-09;-0.00560488;149.988
9.04e-09;-0.00560488;149.988
9.05e-09;-0.00560488;149.988
9.06e-09;-0.00560488;149.988
9.07e-09;-0.00560488;149.988
9.08e-09;-0.00560488;149.988
9.09e-09;-0.00560488;149.988
9.1e-09;-0.00560488;149.988
9.11e-09;-0.00560488;149.988
9.12e-09;-0.00560488;149.988
9.13e-09;-0.00560488;149.988
9.14e-09;-0.00560488;149.988
9.15e-09;-0.00560488;149.988
9.16e-09;-0.00560488;149.988
9.17e-09;-0.00560488;149.988
9.18e-09;-0.00560488;149.988
9.19e-09;-0.00560488;149.988
9.2e-09;-0.00560488;149.988
9.21e-09;-0.00560488;149.988
9.22e-09;-0.00560488;149.988
9.23e-09;-0.00560488;149.988
9.24e-09;-0.00560488;149.988
9.25e-09;-0.00560488;149.988
9.26e-09;-0.00560488;149.988
9.27e-09;-0.00560488;149.988
9.28e-09;-0.00560488;149.988
9.29e-09;-0.00560488;149.988
9.3e-09;-0.00560488;149.988
9.31e-09;-0.00560488;149.988
9.32e-09;-0.00560488;149.988
9.33e-09;-0.00560488;149.988
9.34e-09;-0.00560488;149.988
9.35e-09;-0.00560488;149.988
9.36e-09;-0.00560488;149.988
9.37e-09;-0.00560488;149.988
9.38e-09;-0.00560488;149.988
9.39e-09;-0.00560488;149.988
9.4e-09;-0.00560488;149.988
9.41e-09;-0.00560488;149.988
9.42e-09;-0.00560488;149.988
9.43e-09;-0.00560488;149.988
9.44e-09;-0.00560488;149.988
9.45e-09;-0.00560488;149.988
9.46e-09;-0.00560488;149.988
9.47e-09;-0.00560488;149.988
9.48e-09;-0.00560488;149.988
9.49e-09;-0.00560488;149.988
9.5e-09;-0.00560488;149.988
9.51e-09;-0.00560488;149.988
9.52e-09;-0.00560488;149.988
9.53e-09;-0.00560488;149.988
9.54e-09;-0.00560488;149.988
9.55e-09;-0.00560488;149.988
9.56e-09;-0.00560488;149.988
9.57e-09;-0.00560488;149.988
9.58e-09;-0.00560488;149.988
9.59e-09;-0.00560488;149.988
9.6e-09;-0.00560488;149.988
9.61e-09;-0.00560488;149.988
9.62e-09;-0.00560488;149.988
9.63e-09;-0.00560488;149.988
9.64e-09;-0.00560488;149.988
9.65e-09;-0.00560488;149.988
9.66e-09;-0.00560488;149.988
9.67e-09;-0.00560488;149.988
9.68e-09;-0.00560488;149.988
9.69e-09;-0.00560488;149.988
9.7e-09;-0.00560488;149.988
9.71e-09;-0.00560488;149.988
9.72e-09;-0.00560488;149.988
9.73e-09;-0.00560488;149.988
9.74e-09;-0.00560488;149.988
9.75e-09;-0.00560488;149.988
9.76e-09;-0.00560488;149.988
9.77e-09;-0.00560488;149.988
9.78e-09;-0.00560488;149.988
9.79e-09;-0.00560488;149.988
9.8e-09;-0.00560488;149.988
9.81e-09;-0.00560488;149.988
9.82e-09;-0.00560488;149.988
9.83e-09;-0.00560488;149.988
9.84e-09;-0.00560488;149.988
9.85e-09;-0.00560488;149.988
9.86e-09;-0.00560488;149.988
9.87e-09;-0.00560488;149.988
9.88e-09;-0.00560488;149.988
9.89e-09;-0.00560488;149.988
9.9e-09;-0.00560488;149.988
9.91e-09;-0.00560488;149.988
9.92e-09;-0.00560488;149.988
9.93e-09;-0.00560488;149.988
9.94e-09;-0.00560488;149.988
9.95e-09;-0.00560488;149.988
9.96e-09;-0.00560488;149.988
9.97e-09;-0.00560488;149.988
9.98e-09;-0.00560488;149.988
9.99e-09;-0.00560488;149.988
1e-08;-0.00560488;149.988
1.001e-08;-0.00560488;149.988
1.002e-08;-0.00560488;149.988
1.003e-08;-0.00560488;149.988
1.004e-08;-0.00560488;149.988
1.005e-08;-0.00560488;149.988
1.006e-08;-0.00560488;149.988
1.007e-08;-0.00560488;149.988
1.008e-08;-0.00560488;149.988
1.009e-08;-0.00560488;149.988
1.01e-08;-0.00560488;149.988
1.011e-08;-0.00560488;149.988
1.012e-08;-0.00560488;149.988
1.013e-08;-0.00560488;149.988
1.014e-08;-0.00560488;149.988
1.015e-08;-0.00560488;149.988
1.016e-08;-0.00560488;149.988
1.017e-08;-0.00560488;149.988
1.018e-08;-0.00560488;149.988
1.019e-08;-0.00560488;149.988
1.02e-08;-0.00560488;149.988
1.021e-08;-0.00560488;149.988
1.022e-08;-0.00560488;149.988
1.023e-08;-0.00560488;149.988
1.024e-08;-0.00560488;149.988
1.025e-08;-0.00560488;149.988
1.026e-08;-0.00560488;149.988
1.027e-08;-0.00560488;149.988
1.028e-08;-0.00560488;149.988
1.029e-08;-0.00560488;149.988
1.03e-08;-0.00560488;149.988
1.031e-08;-0.00560488;149.988
1.032e-08;-0.00560488;149.988
1.033e-08;-0.00560488;149.988
1.034e-08;-0.00560488;149.988
1.035e-08;-0.00560488;149.988
1.036e-08;-0.00560488;149.988
1.037e-08;-0.00560488;149.988
1.038e-08;-0.00560488;149.988
1.039e-08;-0.00560488;149.988
1.04e-08;-0.00560488;149.988
1.041e-08;-0.00560488;149.988
1.042e-08;-0.00560488;149.988
1.043e-08;-0.00560488;149.988
1.044e-08;-0.00560488;149.988
1.045e-08;-0.00560488;149.988
1.046e-08;-0.00560488;149.988
1.047e-08;-0.00560488;149.988
1.048e-08;-0.00560488;149.988
1.049e-08;-0.00560488;149.988
1.05e-08;-0.00560488;149.988
1.051e-08;-0.00560488;149.988
1.052e-08;-0.00560488;149.988
1.053e-08;-0.00560488;149.988
1.054e-08;-0.00560488;149.988
1.055e-08;-0.00560488;149.988
1.056e-08;-0.00560488;149.988
1.057e-08;-0.00560488;149.988
1.058e-08;-0.00560488;149.988
1.059e-08;-0.00560488;149.988
1.06e-08;-0.00560488;149.988
1.061e-08;-0.00560488;149.988
1.062e-08;-0.00560488;149.988
1.063e-08;-0.00560488;149.988
1.064e-08;-0.00560488;149.988
1.065e-08;-0.00560488;149.988
1.066e-08;-0.00560488;149.988
1.067e-08;-0.00560488;149.988
1.068e-08;-0.00560488;149.988
1.069e-08;-0.00560488;149.988
1.07e-08;-0.00560488;149.988
1.071e-08;-0.00560488;149.988
1.072e-08;-0.00560488;149.988
1.073e-08;-0.00560488;149.988
1.074e-08;-0.00560488;149.988
1.075e-08;-0.00560488;149.988
1.076e-08;-0.00560488;149.988
1.077e-08;-0.00560488;149.988
1.078e-08;-0.00560488;149.988
1.079e-08;-0.00560488;149.988
1.08e-08;-0.00560488;149.988
1.081e-08;-0.00560488;149.988
1.082e-08;-0.00560488;149.988
1.083e-08;-0.00560488;149.988
1.084e-08;-0.00560488;149.988
1.085e-08;-0.00560488;149.988
1.086e-08;-0.00560488;149.988
1.087e-08;-0.00560488;149.988
1.088e-08;-0.00560488;149.988
1.089e-08;-0.00560488;149.988
1.09e-08;-0.00560488;149.988
1.091e-08;-0.00560488;149.988
1.092e-08;-0.00560488;149.988
1.093e-08;-0.00560488;149.988
1.094e-08;-0.00560488;149.988
1.095e-08;-0.00560488;149.988
1.096e-08;-0.00560488;149.988
1.097e-08;-0.00560488;149.988
1.098e-08;-0.00560488;149.988
1.099e-08;-0.00560488;149.988
1.1e-08;-0.00560488;149.988
1.101e-08;-0.00560488;149.988
1.102e-08;-0.00560488;149.988
1.103e-08;-0.00560488;149.988
1.104e-08;-0.00560488;149.988
1.105e-08;-0.00560488;149.988
1.106e-08;-0.00560488;149.988
1.107e-08;-0.00560488;149.988
1.108e-08;-0.00560488;149.988
1.109e-08;-0.00560488;149.988
1.11e-08;-0.00560488;149.988
1.111e-08;-0.00560488;149.988
1.112e-08;-0.00560488;149.988
1.113e-08;-0.00560488;149.988
1.114e-08;-0.00560488;149.988
1.115e-08;-0.00560488;149.988
1.116e-08;-0.00560488;149.988
1.117e-08;-0.00560488;149.988
1.118e-08;-0.00560488;149.988
1.119e-08;-0.00560488;149.988
1.12e-08;-0.00560488;149.988
1.121e-08;-0.00560488;149.988
1.122e-08;-0.00560488;149.988
1.123e-08;-0.00560488;149.988
1.124e-08;-0.00560488;149.988
1.125e-08;-0.00560488;149.988
1.126e-08;-0.00560488;149.988
1.127e-08;-0.00560488;149.988
1.128e-08;-0.00560488;149.988
1.129e-08;-0.00560488;149.988
1.13e-08;-0.00560488;149.988
1.131e-08;-0.00560488;149.988
1.132e-08;-0.00560488;149.988
1.133e-08;-0.00560488;149.988
1.134e-08;-0.00560488;149.988
1.135e-08;-0.00560488;149.988
1.136e-08;-0.00560488;149.988
1.137e-08;-0.00560488;149.988
1.138e-08;-0.00560488;149.988
1.139e-08;-0.00560488;149.988
1.14e-08;-0.00560488;149.988
1.141e-08;-0.00560488;149.988
1.142e-08;-0.00560488;149.988
1.143e-08;-0.00560488;149.988
1.144e-08;-0.00560488;149.988
1.145e-08;-0.00560488;149.988
1.146e-08;-0.00560488;149.988
1.147e-08;-0.00560488;149.988
1.148e-08;-0.00560488;149.988
1.149e-08;-0.00560488;149.988
1.15e-08;-0.00560488;149.988
1.151e-08;-0.00560488;149.988
1.152e-08;-0.00560488;149.988
1.153e-08;-0.00560488;149.988
1.154e-08;-0.00560488;149.988
1.155e-08;-0.00560488;149.988
1.156e-08;-0.00560488;149.988
1.157e-08;-0.00560488;149.988
1.158e-08;-0.00560488;149.988
1.159e-08;-0.00560488;149.988
1.16e-08;-0.00560488;149.988
1.161e-08;-0.00560488;149.988
1.162e-08;-0.00560488;149.988
1.163e-08;-0.00560488;149.988
1.164e-08;-0.00560488;149.988
1.165e-08;-0.00560488;149.988
1.166e-08;-0.00560488;149.988
1.167e-08;-0.00560488;149.988
1.168e-08;-0.00560488;149.988
1.169e-08;-0.00560488;149.988
1.17e-08;-0.00560488;149.988
1.171e-08;-0.00560488;149.988
1.172e-08;-0.00560488;149.988
1.173e-08;-0.00560488;149.988
1.174e-08;-0.00560488;149.988
1.175e-08;-0.00560488;149.988
1.176e-08;-0.00560488;149.988
1.177e-08;-0.00560488;149.988
1.178e-08;-0.00560488;149.988
1.179e-08;-0.00560488;149.988
1.18e-08;-0.00560488;149.988
1.181e-08;-0.00560488;149.988
1.182e-08;-0.00560488;149.988
1.183e-08;-0.00560488;149.988
1.184e-08;-0.00560488;149.988
1.185e-08;-0.00560488;149.988
1.186e-08;-0.00560488;149.988
1.187e-08;-0.00560488;149.988
1.188e-08;-0.00560488;149.988
1.189e-08;-0.00560488;149.988
1.19e-08;-0.00560488;149.988
1.191e-08;-0.00560488;149.988
1.192e-08;-0.00560488;149.988
1.193e-08;-0.00560488;149.988
1.194e-08;-0.00560488;149.988
1.195e-08;-0.00560488;149.988
1.196e-08;-0.00560488;149.988
1.197e-08;-0.00560488;149.988
1.198e-08;-0.00560488;149.988
1.199e-08;-0.00560488;149.988
1.2e-08;-0.00560488;149.988
1.201e-08;-0.00560488;149.988
1.202e-08;-0.00560488;149.988
1.203e-08;-0.00560488;149.988
1.204e-08;-0.00560488;149.988
1.205e-08;-0.00560488;149.988
1.206e-08;-0.00560488;149.988
1.207e-08;-0.00560488;149.988
1.208e-08;-0.00560488;149.988
1.209e-08;-0.00560488;149.988
1.21e-08;-0.00560488;149.988
1.211e-08;-0.00560488;149.988
1.212e-08;-0.00560488;149.988
1.213e-08;-0.00560488;149.988
1.214e-08;-0.00560488;149.988
1.215e-08;-0.00560488;149.988
1.216e-08;-0.00560488;149.988
1.217e-08;-0.00560488;149.988
1.218e-08;-0.00560488;149.988
1.219e-08;-0.00560488;149.988
1.22e-08;-0.00560488;149.988
1.221e-08;-0.00560488;149.988
1.222e-08;-0.00560488;149.988
1.223e-08;-0.00560488;149.988
1.224e-08;-0.00560488;149.988
1.225e-08;-0.00560488;149.988
1.226e-08;-0.00560488;149.988
1.227e-08;-0.00560488;149.988
1.228e-08;-0.00560488;149.988
1.229e-08;-0.00560488;149.988
1.23e-08;-0.00560488;149.988
1.231e-08;-0.00560488;149.988
1.232e-08;-0.00560488;149.988
1.233e-08;-0.00560488;149.988
1.234e-08;-0.00560488;149.988
1.235e-08;-0.00560488;149.988
1.236e-08;-0.00560488;149.988
1.237e-08;-0.00560488;149.988
1.238e-08;-0.00560488;149.988
1.239e-08;-0.00560488;149.988
1.24e-08;-0.00560488;149.988
1.241e-08;-0.00560488;149.988
1.242e-08;-0.00560488;149.988
1.243e-08;-0.00560488;149.988
1.244e-08;-0.00560488;149.988
1.245e-08;-0.00560488;149.988
1.246e-08;-0.00560488;149.988
1.247e-08;-0.00560488;149.988
1.248e-08;-0.00560488;149.988
1.249e-08;-0.00560488;149.988
1.25e-08;-0.00560488;149.988
1.251e-08;-0.00560488;149.988
1.252e-08;-0.00560488;149.988
1.253e-08;-0.00560488;149.988
1.254e-08;-0.00560488;149.988
1.255e-08;-0.00560488;149.988
1.256e-08;-0.00560488;149.988
1.257e-08;-0.00560488;149.988
1.258e-08;-0.00560488;149.988
1.259e-08;-0.00560488;149.988
1.26e-08;-0.00560488;149.988
1.261e-08;-0.00560488;149.988
1.262e-08;-0.00560488;149.988
1.263e-08;-0.00560488;149.988
1.264e-08;-0.00560488;149.988
1.265e-08;-0.00560488;149.988
1.266e-08;-0.00560488;149.988
1.267e-08;-0.00560488;149.988
1.268e-08;-0.00560488;149.988
1.269e-08;-0.00560488;149.988
1.27e-08;-0.00560488;149.988
1.271e-08;-0.00560488;149.988
1.272e-08;-0.00560488;149.988
1.273e-08;-0.00560488;149.988
1.274e-08;-0.00560488;149.988
1.275e-08;-0.00560488;149.988
1.276e-08;-0.00560488;149.988
1.277e-08;-0.00560488;149.988
1.278e-08;-0.00560488;149.988
1.279e-08;-0.00560488;149.988
1.28e-08;-0.00560488;149.988
1.281e-08;-0.00560488;149.988
1.282e-08;-0.00560488;149.988
1.283e-08;-0.00560488;149.988
1.284e-08;-0.00560488;149.988
1.285e-08;-0.00560488;149.988
1.286e-08;-0.00560488;149.988
1.287e-08;-0.00560488;149.988
1.288e-08;-0.00560488;149.988
1.289e-08;-0.00560488;149.988
1.29e-08;-0.00560488;149.988
1.291e-08;-0.00560488;149.988
1.292e-08;-0.00560488;149.988
1.293e-08;-0.00560488;149.988
1.294e-08;-0.00560488;149.988
1.295e-08;-0.00560488;149.988
1.296e-08;-0.00560488;149.988
1.297e-08;-0.00560488;149.988
1.298e-08;-0.00560488;149.988
1.299e-08;-0.00560488;149.988
1.3e-08;-0.00560488;149.988
1.301e-08;-0.00560488;149.988
1.302e-08;-0.00560488;149.988
1.303e-08;-0.00560488;149.988
1.304e-08;-0.00560488;149.988
1.305e-08;-0.00560488;149.988
1.306e-08;-0.00560488;149.988
1.307e-08;-0.00560488;149.988
1.308e-08;-0.00560488;149.988
1.309e-08;-0.00560488;149.988
1.31e-08;-0.00560488;149.988
1.311e-08;-0.00560488;149.988
1.312e-08;-0.00560488;149.988
1.313e-08;-0.00560488;149.988
1.314e-08;-0.00560488;149.988
1.315e-08;-0.00560488;149.988
1.316e-08;-0.00560488;149.988
1.317e-08;-0.00560488;149.988
1.318e-08;-0.00560488;149.988
1.319e-08;-0.00560488;149.988
1.32e-08;-0.00560488;149.988
1.321e-08;-0.00560488;149.988
1.322e-08;-0.00560488;149.988
1.323e-08;-0.00560488;149.988
1.324e-08;-0.00560488;149.988
1.325e-08;-0.00560488;149.988
1.326e-08;-0.00560488;149.988
1.327e-08;-0.00560488;149.988
1.328e-08;-0.00560488;149.988
1.329e-08;-0.00560488;149.988
1.33e-08;-0.00560488;149.988
1.331e-08;-0.00560488;149.988
1.332e-08;-0.00560488;149.988
1.333e-08;-0.00560488;149.988
1.334e-08;-0.00560488;149.988
1.335e-08;-0.00560488;149.988
1.336e-08;-0.00560488;149.988
1.337e-08;-0.00560488;149.988
1.338e-08;-0.00560488;149.988
1.339e-08;-0.00560488;149.988
1.34e-08;-0.00560488;149.988
1.341e-08;-0.00560488;149.988
1.342e-08;-0.00560488;149.988
1.343e-08;-0.00560488;149.988
1.344e-08;-0.00560488;149.988
1.345e-08;-0.00560488;149.988
1.346e-08;-0.00560488;149.988
1.347e-08;-0.00560488;149.988
1.348e-08;-0.00560488;149.988
1.349e-08;-0.00560488;149.988
1.35e-08;-0.00560488;149.988
1.351e-08;-0.00560488;149.988
1.352e-08;-0.00560488;149.988
1.353e-08;-0.00560488;149.988
1.354e-08;-0.00560488;149.988
1.355e-08;-0.00560488;149.988
1.356e-08;-0.00560488;149.988
1.357e-08;-0.00560488;149.988
1.358e-08;-0.00560488;149.988
1.359e-08;-0.00560488;149.988
1.36e-08;-0.00560488;149.988
1.361e-08;-0.00560488;149.988
1.362e-08;-0.00560488;149.988
1.363e-08;-0.00560488;149.988
1.364e-08;-0.00560488;149.988
1.365e-08;-0.00560488;149.988
1.366e-08;-0.00560488;149.988
1.367e-08;-0.00560488;149.988
1.368e-08;-0.00560488;149.988
1.369e-08;-0.00560488;149.988
1.37e-08;-0.00560488;149.988
1.371e-08;-0.00560488;149.988
1.372e-08;-0.00560488;149.988
1.373e-08;-0.00560488;149.988
1.374e-08;-0.00560488;149.988
1.375e-08;-0.00560488;149.988
1.376e-08;-0.00560488;149.988
1.377e-08;-0.00560488;149.988
1.378e-08;-0.00560488;149.988
1.379e-08;-0.00560488;149.988
1.38e-08;-0.00560488;149.988
1.381e-08;-0.00560488;149.988
1.382e-08;-0.00560488;149.988
1.383e-08;-0.00560488;149.988
1.384e-08;-0.00560488;149.988
1.385e-08;-0.00560488;149.988
1.386e-08;-0.00560488;149.988
1.387e-08;-0.00560488;149.988
1.388e-08;-0.00560488;149.988
1.389e-08;-0.00560488;149.988
1.39e-08;-0.00560488;149.988
1.391e-08;-0.00560488;149.988
1.392e-08;-0.00560488;149.988
1.393e-08;-0.00560488;149.988
1.394e-08;-0.00560488;149.988
1.395e-08;-0.00560488;149.988
1.396e-08;-0.00560488;149.988
1.397e-08;-0.00560488;149.988
1.398e-08;-0.00560488;149.988
1.399e-08;-0.00560488;149.988
1.4e-08;-0.00560488;149.988
1.401e-08;-0.00560488;149.988
1.402e-08;-0.00560488;149.988
1.403e-08;-0.00560488;149.988
1.404e-08;-0.00560488;149.988
1.405e-08;-0.00560488;149.988
1.406e-08;-0.00560488;149.988
1.407e-08;-0.00560488;149.988
1.408e-08;-0.00560488;149.988
1.409e-08;-0.00560488;149.988
1.41e-08;-0.00560488;149.988
1.411e-08;-0.00560488;149.988
1.412e-08;-0.00560488;149.988
1.413e-08;-0.00560488;149.988
1.414e-08;-0.00560488;149.988
1.415e-08;-0.00560488;149.988
1.416e-08;-0.00560488;149.988
1.417e-08;-0.00560488;149.988
1.418e-08;-0.00560488;149.988
1.419e-08;-0.00560488;149.988
1.42e-08;-0.00560488;149.988
1.421e-08;-0.00560488;149.988
1.422e-08;-0.00560488;149.988
1.423e-08;-0.00560488;149.988
1.424e-08;-0.00560488;149.988
1.425e-08;-0.00560488;149.988
1.426e-08;-0.00560488;149.988
1.427e-08;-0.00560488;149.988
1.428e-08;-0.00560488;149.988
1.429e-08;-0.00560488;149.988
1.43e-08;-0.00560488;149.988
1.431e-08;-0.00560488;149.988
1.432e-08;-0.00560488;149.988
1.433e-08;-0.00560488;149.988
1.434e-08;-0.00560488;149.988
1.435e-08;-0.00560488;149.988
1.436e-08;-0.00560488;149.988
1.437e-08;-0.00560488;149.988
1.438e-08;-0.00560488;149.988
1.439e-08;-0.00560488;149.988
1.44e-08;-0.00560488;149.988
1.441e-08;-0.00560488;149.988
1.442e-08;-0.00560488;149.988
1.443e-08;-0.00560488;149.988
1.444e-08;-0.00560488;149.988
1.445e-08;-0.00560488;149.988
1.446e-08;-0.00560488;149.988
1.447e-08;-0.00560488;149.988
1.448e-08;-0.00560488;149.988
1.449e-08;-0.00560488;149.988
1.45e-08;-0.00560488;149.988
1.451e-08;-0.00560488;149.988
1.452e-08;-0.00560488;149.988
1.453e-08;-0.00560488;149.988
1.454e-08;-0.00560488;149.988
1.455e-08;-0.00560488;149.988
1.456e-08;-0.00560488;149.988
1.457e-08;-0.00560488;149.988
1.458e-08;-0.00560488;149.988
1.459e-08;-0.00560488;149.988
1.46e-08;-0.00560488;149.988
1.461e-08;-0.00560488;149.988
1.462e-08;-0.00560488;149.988
1.463e-08;-0.00560488;149.988
1.464e-08;-0.00560488;149.988
1.465e-08;-0.00560488;149.988
1.466e-08;-0.00560488;149.988
1.467e-08;-0.00560488;149.988
1.468e-08;-0.00560488;149.988
1.469e-08;-0.00560488;149.988
1.47e-08;-0.00560488;149.988
1.471e-08;-0.00560488;149.988
1.472e-08;-0.00560488;149.988
1.473e-08;-0.00560488;149.988
1.474e-08;-0.00560488;149.988
1.475e-08;-0.00560488;149.988
1.476e-08;-0.00560488;149.988
1.477e-08;-0.00560488;149.988
1.478e-08;-0.00560488;149.988
1.479e-08;-0.00560488;149.988
1.48e-08;-0.00560488;149.988
1.481e-08;-0.00560488;149.988
1.482e-08;-0.00560488;149.988
1.483e-08;-0.00560488;149.988
1.484e-08;-0.00560488;149.988
1.485e-08;-0.00560488;149.988
1.486e-08;-0.00560488;149.988
1.487e-08;-0.00560488;149.988
1.488e-08;-0.00560488;149.988
1.489e-08;-0.00560488;149.988
1.49e-08;-0.00560488;149.988
1.491e-08;-0.00560488;149.988
1.492e-08;-0.00560488;149.988
1.493e-08;-0.00560488;149.988
1.494e-08;-0.00560488;149.988
1.495e-08;-0.00560488;149.988
1.496e-08;-0.00560488;149.988
1.497e-08;-0.00560488;149.988
1.498e-08;-0.00560488;149.988
1.499e-08;-0.00560488;149.988
1.5e-08;-0.00560488;149.988
1.501e-08;-0.00560488;149.988
1.502e-08;-0.00560488;149.988
1.503e-08;-0.00560488;149.988
1.504e-08;-0.00560488;149.988
1.505e-08;-0.00560488;149.988
1.506e-08;-0.00560488;149.988
1.507e-08;-0.00560488;149.988
1.508e-08;-0.00560488;149.988
1.509e-08;-0.00560488;149.988
1.51e-08;-0.00560488;149.988
1.511e-08;-0.00560488;149.988
1.512e-08;-0.00560488;149.988
1.513e-08;-0.00560488;149.988
1.514e-08;-0.00560488;149.988
1.515e-08;-0.00560488;149.988
1.516e-08;-0.00560488;149.988
1.517e-08;-0.00560488;149.988
1.518e-08;-0.00560488;149.988
1.519e-08;-0.00560488;149.988
1.52e-08;-0.00560488;149.988
1.521e-08;-0.00560488;149.988
1.522e-08;-0.00560488;149.988
1.523e-08;-0.00560488;149.988
1.524e-08;-0.00560488;149.988
1.525e-08;-0.00560488;149.988
1.526e-08;-0.00560488;149.988
1.527e-08;-0.00560488;149.988
1.528e-08;-0.00560488;149.988
1.529e-08;-0.00560488;149.988
1.53e-08;-0.00560488;149.988
1.531e-08;-0.00560488;149.988
1.532e-08;-0.00560488;149.988
1.533e-08;-0.00560488;149.988
1.534e-08;-0.00560488;149.988
1.535e-08;-0.00560488;149.988
1.536e-08;-0.00560488;149.988
1.537e-08;-0.00560488;149.988
1.538e-08;-0.00560488;149.988
1.539e-08;-0.00560488;149.988
1.54e-08;-0.00560488;149.988
1.541e-08;-0.00560488;149.988
1.542e-08;-0.00560488;149.988
